"STATION","MODE","LAT","LONG","TIMEOFDAY","BOARDINGS","ALIGHTINGS"
"7673","BUS",33.802119999993,-84.4756400000011,"DAILY",0,0
"7674","BUS",33.8080300000062,-84.4759600000042,"DAILY",1,1
"7675","BUS",33.7388099999956,-84.433539999991,"DAILY",17,19
"7676","BUS",33.7380499999912,-84.4352899999907,"DAILY",203,199
"7677","BUS",33.7353200000036,-84.4365700000081,"DAILY",242,231
"7678","BUS",33.7333999999871,-84.4375399999909,"DAILY",18,43
"7679","BUS",33.7296100000088,-84.4409900000017,"DAILY",490,499
"7680","BUS",33.7266900000081,-84.4450200000034,"DAILY",1,0
"7681","BUS",33.7220300000106,-84.4519500000029,"DAILY",10,5
"7682","BUS",33.7214899999877,-84.4563500000129,"DAILY",0,0
"7683","BUS",33.7221399999889,-84.4641600000141,"DAILY",15,20
"7684","BUS",33.7201599999968,-84.4715100000154,"DAILY",2,2
"7685","BUS",33.7199799999915,-84.472319999994,"DAILY",1,2
"7686","BUS",33.7199400000025,-84.483660000016,"DAILY",9,9
"7687","BUS",33.7199000000122,-84.4846899999837,"DAILY",1,1
"7688","BUS",33.7198600000114,-84.4862900000111,"DAILY",50,48
"7689","BUS",33.7201600000126,-84.4902700000148,"DAILY",1,1
"7690","BUS",33.7117599999937,-84.382210000002,"DAILY",110,105
"7691","BUS",33.7151099999892,-84.3833300000128,"DAILY",112,112
"7692","BUS",33.7191400000002,-84.3850199999918,"DAILY",15,11
"7693","BUS",33.7157899999984,-84.3530999999841,"DAILY",8,0
"7694","BUS",33.7165099999909,-84.3551899999851,"DAILY",142,9
"7696","BUS",33.7250100000052,-84.3894799999977,"DAILY",8,6
"7699","BUS",33.7183000000096,-84.4180699999868,"DAILY",0,1
"7702","BUS",33.7138399999883,-84.4181400000072,"DAILY",0,1
"7703","BUS",33.722220000001,-84.4180100000066,"DAILY",0,0
"7707","BUS",33.7223599999888,-84.4308099999963,"DAILY",0,1
